product_id,supplier_name,origin_location,destination,quantity,dispatch_date,expected_date,actual_date,carrier_type,status,planned_transit_days,actual_transit_days,delay_days,is_delayed_target
PROD-941916,Osaka Freight Corp,Tokyo Port,Chennai Port,2077,1/4/2026 7:58,1/14/2026 7:58,1/12/2026 7:58,Air Cargo,Delivered,10,8,-2,0
PROD-180079,Osaka Freight Corp,Nagoya Airport,Chennai Port,1959,3/26/2026 10:49,4/7/2026 10:49,4/10/2026 10:49,Express Road,Delayed,12,15,3,1
PROD-237798,Osaka Freight Corp,Osaka Port,Bengaluru Hub,4048,3/26/2026 10:07,4/9/2026 10:07,4/9/2026 10:07,Express Road,Delivered,14,14,0,0
PROD-302143,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,1628,12/5/2025 0:20,12/10/2025 0:20,12/8/2025 0:20,Express Road,Delivered,5,3,-2,0
PROD-49617,Osaka Freight Corp,Tokyo Port,Chennai Port,339,3/19/2026 7:01,4/2/2026 7:01,4/11/2026 7:01,Air Cargo,Delayed,14,23,9,1
PROD-298196,Osaka Freight Corp,Tokyo Port,Chennai Port,110,8/4/2025 7:53,8/12/2025 7:53,8/12/2025 7:53,Express Road,Delivered,8,8,0,0
PROD-174444,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,475,11/24/2025 16:07,12/5/2025 16:07,12/3/2025 16:07,Express Road,Delivered,11,9,-2,0
PROD-168600,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,1755,1/23/2026 2:21,1/30/2026 2:21,1/28/2026 2:21,Air Cargo,Delivered,7,5,-2,0
PROD-299102,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,2128,2/26/2026 3:09,3/9/2026 3:09,3/7/2026 3:09,Sea Freight,Delivered,11,9,-2,0
PROD-183877,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,2849,8/16/2025 17:24,8/23/2025 17:24,8/23/2025 17:24,Express Road,Delivered,7,7,0,0
PROD-726515,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,827,4/13/2026 16:58,4/20/2026 16:58,4/18/2026 16:58,Sea Freight,Delivered,7,5,-2,0
PROD-833048,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,3309,5/7/2026 14:04,5/14/2026 14:04,,Air Cargo,In-Transit,7,-1,0,0
PROD-249461,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,2033,8/6/2025 5:00,8/19/2025 5:00,8/18/2025 5:00,Sea Freight,Delivered,13,12,-1,0
PROD-332006,Osaka Freight Corp,Nagoya Airport,Chennai Port,2308,7/23/2025 20:27,8/3/2025 20:27,8/10/2025 20:27,Express Road,Delayed,11,18,7,1
PROD-462305,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,3457,1/6/2026 23:44,1/18/2026 23:44,1/18/2026 23:44,Sea Freight,Delivered,12,12,0,0
PROD-193458,Nagoya Auto Parts,Osaka Port,Chennai Port,3953,9/14/2025 6:15,9/21/2025 6:15,9/21/2025 6:15,Sea Freight,Delivered,7,7,0,0
PROD-741484,Kyoto Tech Components,Yokohama Port,Chennai Port,877,8/25/2025 1:55,9/6/2025 1:55,9/10/2025 1:55,Sea Freight,Delayed,12,16,4,1
PROD-332339,Osaka Freight Corp,Osaka Port,Chennai Port,939,6/23/2025 19:39,7/7/2025 19:39,7/13/2025 19:39,Express Road,Delayed,14,20,6,1
PROD-155130,Nagoya Auto Parts,Tokyo Port,Chennai Port,4237,6/3/2026 8:42,6/11/2026 8:42,6/11/2026 8:42,Sea Freight,Delivered,8,8,0,0
PROD-566091,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,345,10/25/2025 8:28,11/6/2025 8:28,11/6/2025 8:28,Air Cargo,Delivered,12,12,0,0
PROD-559565,Kyoto Tech Components,Osaka Port,Chennai Port,4449,6/2/2026 10:17,6/11/2026 10:17,6/14/2026 10:17,Express Road,Delayed,9,12,3,1
PROD-965144,Kyoto Tech Components,Osaka Port,Chennai Port,3888,9/29/2025 6:59,10/8/2025 6:59,10/8/2025 6:59,Sea Freight,Delivered,9,9,0,0
PROD-976296,Tokyo Logistics Co,Osaka Port,Chennai Port,1159,6/20/2025 6:04,7/1/2025 6:04,6/30/2025 6:04,Air Cargo,Delivered,11,10,-1,0
PROD-152446,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,3294,12/10/2025 13:21,12/17/2025 13:21,,Air Cargo,In-Transit,7,-1,0,0
PROD-972880,Osaka Freight Corp,Osaka Port,Chennai Port,2288,5/23/2026 7:40,5/31/2026 7:40,5/31/2026 7:40,Sea Freight,Delivered,8,8,0,0
PROD-4502,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,1625,10/6/2025 2:32,10/19/2025 2:32,10/17/2025 2:32,Express Road,Delivered,13,11,-2,0
PROD-572675,Osaka Freight Corp,Yokohama Port,Chennai Port,543,5/31/2026 11:41,6/5/2026 11:41,6/4/2026 11:41,Sea Freight,Delivered,5,4,-1,0
PROD-347372,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,1893,6/2/2026 11:28,6/12/2026 11:28,6/15/2026 11:28,Sea Freight,Delayed,10,13,3,1
PROD-309913,Osaka Freight Corp,Nagoya Airport,Chennai Port,2268,2/2/2026 13:10,2/16/2026 13:10,2/16/2026 13:10,Sea Freight,Delivered,14,14,0,0
PROD-303905,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,3892,12/1/2025 5:46,12/9/2025 5:46,12/13/2025 5:46,Sea Freight,Delayed,8,12,4,1
PROD-790795,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,4674,5/31/2026 6:55,6/7/2026 6:55,6/12/2026 6:55,Air Cargo,Delayed,7,12,5,1
PROD-601596,Kyoto Tech Components,Tokyo Port,Chennai Port,4336,6/4/2026 8:04,6/9/2026 8:04,6/14/2026 8:04,Sea Freight,Delayed,5,10,5,1
PROD-838416,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,2939,2/9/2026 17:22,2/14/2026 17:22,2/14/2026 17:22,Air Cargo,Delivered,5,5,0,0
PROD-950933,Osaka Freight Corp,Nagoya Airport,Chennai Port,3762,1/3/2026 14:16,1/16/2026 14:16,1/15/2026 14:16,Sea Freight,Delivered,13,12,-1,0
PROD-355136,Osaka Freight Corp,Osaka Port,Bengaluru Hub,4411,5/14/2026 0:10,5/28/2026 0:10,5/26/2026 0:10,Sea Freight,Delivered,14,12,-2,0
PROD-767180,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,3676,2/17/2026 20:29,2/27/2026 20:29,2/25/2026 20:29,Air Cargo,Delivered,10,8,-2,0
PROD-42027,Kyoto Tech Components,Osaka Port,Chennai Port,3925,12/3/2025 2:13,12/10/2025 2:13,12/10/2025 2:13,Express Road,Delivered,7,7,0,0
PROD-577723,Tokyo Logistics Co,Osaka Port,Chennai Port,4947,8/1/2025 1:44,8/12/2025 1:44,8/10/2025 1:44,Sea Freight,Delivered,11,9,-2,0
PROD-26000,Osaka Freight Corp,Osaka Port,Chennai Port,4210,7/23/2025 20:05,7/31/2025 20:05,8/4/2025 20:05,Air Cargo,Delayed,8,12,4,1
PROD-881723,Osaka Freight Corp,Osaka Port,Bengaluru Hub,2765,11/4/2025 20:10,11/15/2025 20:10,,Express Road,In-Transit,11,-1,0,0
PROD-374754,Osaka Freight Corp,Nagoya Airport,Chennai Port,436,8/30/2025 15:15,9/4/2025 15:15,9/4/2025 15:15,Sea Freight,Delivered,5,5,0,0
PROD-57706,Osaka Freight Corp,Osaka Port,Chennai Port,1823,7/14/2025 22:15,7/24/2025 22:15,8/2/2025 22:15,Air Cargo,Delayed,10,19,9,1
PROD-204629,Kyoto Tech Components,Yokohama Port,Chennai Port,3693,1/19/2026 6:29,1/29/2026 6:29,1/29/2026 6:29,Air Cargo,Delivered,10,10,0,0
PROD-232934,Nagoya Auto Parts,Osaka Port,Chennai Port,4805,1/10/2026 5:48,1/19/2026 5:48,1/18/2026 5:48,Sea Freight,Delivered,9,8,-1,0
PROD-804357,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,2463,3/23/2026 12:07,4/2/2026 12:07,3/31/2026 12:07,Express Road,Delivered,10,8,-2,0
PROD-23643,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,4142,9/20/2025 15:49,10/4/2025 15:49,10/4/2025 15:49,Sea Freight,Delivered,14,14,0,0
PROD-890714,Osaka Freight Corp,Osaka Port,Chennai Port,3883,7/11/2025 16:18,7/20/2025 16:18,7/19/2025 16:18,Air Cargo,Delivered,9,8,-1,0
PROD-704179,Osaka Freight Corp,Nagoya Airport,Chennai Port,1061,11/20/2025 20:22,11/26/2025 20:22,11/26/2025 20:22,Sea Freight,Delivered,6,6,0,0
PROD-536648,Tokyo Logistics Co,Yokohama Port,Chennai Port,3630,5/26/2026 21:53,6/5/2026 21:53,6/5/2026 21:53,Air Cargo,Delivered,10,10,0,0
PROD-514290,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,4120,11/2/2025 5:00,11/11/2025 5:00,11/11/2025 5:00,Sea Freight,Delivered,9,9,0,0
PROD-634470,Tokyo Logistics Co,Osaka Port,Chennai Port,1027,10/5/2025 4:58,10/20/2025 4:58,10/19/2025 4:58,Express Road,Delivered,15,14,-1,0
PROD-58770,Tokyo Logistics Co,Tokyo Port,Chennai Port,2417,12/14/2025 23:45,12/29/2025 23:45,12/29/2025 23:45,Air Cargo,Delivered,15,15,0,0
PROD-378603,Osaka Freight Corp,Osaka Port,Chennai Port,1634,5/8/2026 22:49,5/18/2026 22:49,5/17/2026 22:49,Sea Freight,Delivered,10,9,-1,0
PROD-750742,Osaka Freight Corp,Nagoya Airport,Chennai Port,3497,11/3/2025 8:29,11/14/2025 8:29,11/12/2025 8:29,Express Road,Delivered,11,9,-2,0
PROD-387585,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,345,4/18/2026 23:49,4/23/2026 23:49,4/21/2026 23:49,Express Road,Delivered,5,3,-2,0
PROD-12782,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,3135,10/30/2025 4:09,11/10/2025 4:09,11/10/2025 4:09,Air Cargo,Delivered,11,11,0,0
PROD-368422,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,1927,9/23/2025 2:45,10/8/2025 2:45,10/7/2025 2:45,Air Cargo,Delivered,15,14,-1,0
PROD-467220,Kyoto Tech Components,Tokyo Port,Chennai Port,395,10/1/2025 16:11,10/14/2025 16:11,10/14/2025 16:11,Express Road,Delivered,13,13,0,0
PROD-91853,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,373,4/26/2026 11:30,5/10/2026 11:30,5/8/2026 11:30,Air Cargo,Delivered,14,12,-2,0
PROD-930930,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,3126,8/28/2025 22:19,9/7/2025 22:19,9/5/2025 22:19,Sea Freight,Delivered,10,8,-2,0
PROD-435798,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,1878,11/20/2025 9:31,11/27/2025 9:31,12/6/2025 9:31,Express Road,Delayed,7,16,9,1
PROD-302654,Tokyo Logistics Co,Yokohama Port,Chennai Port,4349,3/31/2026 16:30,4/11/2026 16:30,,Sea Freight,In-Transit,11,-1,0,0
PROD-763364,Kyoto Tech Components,Osaka Port,Chennai Port,3784,8/9/2025 23:20,8/24/2025 23:20,8/24/2025 23:20,Express Road,Delivered,15,15,0,0
PROD-444420,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,2336,5/31/2026 13:32,6/6/2026 13:32,6/5/2026 13:32,Sea Freight,Delivered,6,5,-1,0
PROD-434313,Tokyo Logistics Co,Yokohama Port,Chennai Port,1626,3/4/2026 6:22,3/9/2026 6:22,3/8/2026 6:22,Express Road,Delivered,5,4,-1,0
PROD-615702,Nagoya Auto Parts,Osaka Port,Chennai Port,345,8/1/2025 3:00,8/12/2025 3:00,8/11/2025 3:00,Air Cargo,Delivered,11,10,-1,0
PROD-150616,Kyoto Tech Components,Nagoya Airport,Chennai Port,3429,1/15/2026 12:57,1/27/2026 12:57,1/27/2026 12:57,Sea Freight,Delivered,12,12,0,0
PROD-497667,Tokyo Logistics Co,Nagoya Airport,Chennai Port,2576,8/26/2025 0:58,9/7/2025 0:58,9/5/2025 0:58,Air Cargo,Delivered,12,10,-2,0
PROD-550818,Nagoya Auto Parts,Tokyo Port,Chennai Port,2207,6/7/2026 3:30,6/21/2026 3:30,6/20/2026 3:30,Air Cargo,Delivered,14,13,-1,0
PROD-69327,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,2779,6/6/2026 12:13,6/20/2026 12:13,6/18/2026 12:13,Air Cargo,Delivered,14,12,-2,0
PROD-619371,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,3203,5/17/2026 23:23,5/28/2026 23:23,5/26/2026 23:23,Express Road,Delivered,11,9,-2,0
PROD-92744,Osaka Freight Corp,Nagoya Airport,Chennai Port,3526,3/14/2026 7:30,3/19/2026 7:30,3/17/2026 7:30,Express Road,Delivered,5,3,-2,0
PROD-669836,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,2090,6/13/2025 13:36,6/26/2025 13:36,6/30/2025 13:36,Express Road,Delayed,13,17,4,1
PROD-434649,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,1621,5/11/2026 3:05,5/26/2026 3:05,5/24/2026 3:05,Sea Freight,Delivered,15,13,-2,0
PROD-484567,Osaka Freight Corp,Tokyo Port,Chennai Port,626,8/14/2025 0:39,8/22/2025 0:39,8/22/2025 0:39,Sea Freight,Delivered,8,8,0,0
PROD-791930,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,521,2/25/2026 13:26,3/10/2026 13:26,3/9/2026 13:26,Air Cargo,Delivered,13,12,-1,0
PROD-208936,Osaka Freight Corp,Nagoya Airport,Chennai Port,3146,5/11/2026 7:08,5/21/2026 7:08,5/20/2026 7:08,Air Cargo,Delivered,10,9,-1,0
PROD-400314,Osaka Freight Corp,Osaka Port,Bengaluru Hub,1179,8/18/2025 2:04,8/31/2025 2:04,,Air Cargo,In-Transit,13,-1,0,0
PROD-514416,Osaka Freight Corp,Osaka Port,Bengaluru Hub,3493,9/24/2025 20:57,10/9/2025 20:57,10/7/2025 20:57,Sea Freight,Delivered,15,13,-2,0
PROD-866384,Osaka Freight Corp,Nagoya Airport,Chennai Port,1680,6/26/2025 13:47,7/3/2025 13:47,7/2/2025 13:47,Air Cargo,Delivered,7,6,-1,0
PROD-613635,Tokyo Logistics Co,Nagoya Airport,Chennai Port,2148,9/29/2025 10:47,10/8/2025 10:47,10/11/2025 10:47,Air Cargo,Delayed,9,12,3,1
PROD-586448,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,4782,9/30/2025 3:37,10/6/2025 3:37,10/6/2025 3:37,Express Road,Delivered,6,6,0,0
PROD-235426,Osaka Freight Corp,Nagoya Airport,Chennai Port,929,3/8/2026 8:59,3/18/2026 8:59,,Sea Freight,In-Transit,10,-1,0,0
PROD-2565,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,1620,6/20/2025 22:51,6/28/2025 22:51,6/26/2025 22:51,Sea Freight,Delivered,8,6,-2,0
PROD-314750,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,4113,8/6/2025 9:43,8/20/2025 9:43,8/19/2025 9:43,Express Road,Delivered,14,13,-1,0
PROD-874767,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,4588,5/26/2026 7:53,6/9/2026 7:53,6/9/2026 7:53,Sea Freight,Delivered,14,14,0,0
PROD-130208,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,412,1/29/2026 15:31,2/3/2026 15:31,2/1/2026 15:31,Air Cargo,Delivered,5,3,-2,0
PROD-936049,Osaka Freight Corp,Nagoya Airport,Chennai Port,4854,2/4/2026 22:45,2/11/2026 22:45,2/15/2026 22:45,Air Cargo,Delayed,7,11,4,1
PROD-188085,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,1576,9/24/2025 5:24,10/4/2025 5:24,10/4/2025 5:24,Air Cargo,Delivered,10,10,0,0
PROD-721255,Osaka Freight Corp,Yokohama Port,Chennai Port,4227,12/7/2025 19:20,12/21/2025 19:20,12/21/2025 19:20,Sea Freight,Delivered,14,14,0,0
PROD-29824,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,1909,2/1/2026 15:37,2/6/2026 15:37,2/6/2026 15:37,Sea Freight,Delivered,5,5,0,0
PROD-290683,Kyoto Tech Components,Tokyo Port,Chennai Port,4603,7/24/2025 17:49,8/4/2025 17:49,8/9/2025 17:49,Express Road,Delayed,11,16,5,1
PROD-69966,Tokyo Logistics Co,Osaka Port,Chennai Port,2059,12/8/2025 5:32,12/20/2025 5:32,12/20/2025 5:32,Sea Freight,Delivered,12,12,0,0
PROD-379332,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,812,1/15/2026 21:19,1/20/2026 21:19,1/20/2026 21:19,Sea Freight,Delivered,5,5,0,0
PROD-593047,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,1748,1/9/2026 9:04,1/20/2026 9:04,1/19/2026 9:04,Air Cargo,Delivered,11,10,-1,0
PROD-270439,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,2152,11/17/2025 10:03,11/23/2025 10:03,11/22/2025 10:03,Air Cargo,Delivered,6,5,-1,0
PROD-499164,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,3419,1/26/2026 12:27,2/5/2026 12:27,2/5/2026 12:27,Express Road,Delivered,10,10,0,0
PROD-858029,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,163,6/1/2026 23:42,6/13/2026 23:42,6/13/2026 23:42,Air Cargo,Delivered,12,12,0,0
PROD-537422,Nagoya Auto Parts,Tokyo Port,Chennai Port,3887,7/24/2025 19:49,8/8/2025 19:49,8/6/2025 19:49,Sea Freight,Delivered,15,13,-2,0
PROD-18397,Tokyo Logistics Co,Nagoya Airport,Chennai Port,1759,3/5/2026 20:31,3/11/2026 20:31,3/11/2026 20:31,Sea Freight,Delivered,6,6,0,0
PROD-170757,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,3135,4/15/2026 21:06,4/23/2026 21:06,4/23/2026 21:06,Air Cargo,Delivered,8,8,0,0
PROD-153235,Tokyo Logistics Co,Nagoya Airport,Chennai Port,3975,1/9/2026 14:13,1/22/2026 14:13,1/20/2026 14:13,Sea Freight,Delivered,13,11,-2,0
PROD-920982,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,1311,10/5/2025 21:50,10/17/2025 21:50,10/17/2025 21:50,Air Cargo,Delivered,12,12,0,0
PROD-374745,Osaka Freight Corp,Osaka Port,Bengaluru Hub,4798,2/19/2026 8:44,2/26/2026 8:44,2/25/2026 8:44,Sea Freight,Delivered,7,6,-1,0
PROD-285915,Tokyo Logistics Co,Osaka Port,Chennai Port,4559,8/9/2025 19:06,8/16/2025 19:06,8/15/2025 19:06,Express Road,Delivered,7,6,-1,0
PROD-667153,Kyoto Tech Components,Yokohama Port,Chennai Port,3305,10/21/2025 1:27,10/26/2025 1:27,,Air Cargo,In-Transit,5,-1,0,0
PROD-373276,Kyoto Tech Components,Tokyo Port,Chennai Port,4048,5/10/2026 6:52,5/18/2026 6:52,5/17/2026 6:52,Express Road,Delivered,8,7,-1,0
PROD-305831,Tokyo Logistics Co,Tokyo Port,Chennai Port,1079,6/28/2025 22:36,7/8/2025 22:36,7/8/2025 22:36,Air Cargo,Delivered,10,10,0,0
PROD-981799,Kyoto Tech Components,Tokyo Port,Chennai Port,187,12/21/2025 14:02,12/30/2025 14:02,,Express Road,In-Transit,9,-1,0,0
PROD-203229,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,1838,7/9/2025 5:02,7/18/2025 5:02,7/18/2025 5:02,Express Road,Delivered,9,9,0,0
PROD-192148,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,3819,3/18/2026 2:02,4/1/2026 2:02,4/1/2026 2:02,Air Cargo,Delivered,14,14,0,0
PROD-627847,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,4710,3/17/2026 10:40,3/31/2026 10:40,3/31/2026 10:40,Sea Freight,Delivered,14,14,0,0
PROD-570123,Osaka Freight Corp,Osaka Port,Bengaluru Hub,3200,3/13/2026 0:57,3/18/2026 0:57,3/18/2026 0:57,Express Road,Delivered,5,5,0,0
PROD-331570,Kyoto Tech Components,Nagoya Airport,Chennai Port,4192,10/6/2025 23:29,10/19/2025 23:29,10/23/2025 23:29,Sea Freight,Delayed,13,17,4,1
PROD-718240,Tokyo Logistics Co,Nagoya Airport,Chennai Port,2524,4/9/2026 3:18,4/22/2026 3:18,4/21/2026 3:18,Air Cargo,Delivered,13,12,-1,0
PROD-284645,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,4175,3/30/2026 7:07,4/6/2026 7:07,4/5/2026 7:07,Air Cargo,Delivered,7,6,-1,0
PROD-721783,Tokyo Logistics Co,Nagoya Airport,Chennai Port,3584,2/16/2026 12:01,2/26/2026 12:01,3/5/2026 12:01,Sea Freight,Delayed,10,17,7,1
PROD-560380,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,1154,10/21/2025 13:22,11/5/2025 13:22,11/5/2025 13:22,Express Road,Delivered,15,15,0,0
PROD-863308,Tokyo Logistics Co,Tokyo Port,Chennai Port,4298,1/9/2026 0:08,1/24/2026 0:08,1/22/2026 0:08,Sea Freight,Delivered,15,13,-2,0
PROD-143601,Tokyo Logistics Co,Tokyo Port,Chennai Port,4783,8/2/2025 15:22,8/8/2025 15:22,8/14/2025 15:22,Sea Freight,Delayed,6,12,6,1
PROD-391133,Kyoto Tech Components,Yokohama Port,Chennai Port,3427,12/17/2025 9:44,12/30/2025 9:44,,Express Road,In-Transit,13,-1,0,0
PROD-432007,Nagoya Auto Parts,Nagoya Airport,Chennai Port,4161,3/22/2026 14:25,3/29/2026 14:25,3/28/2026 14:25,Sea Freight,Delivered,7,6,-1,0
PROD-955030,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,961,10/13/2025 10:41,10/19/2025 10:41,10/17/2025 10:41,Express Road,Delivered,6,4,-2,0
PROD-228459,Nagoya Auto Parts,Osaka Port,Chennai Port,330,8/9/2025 16:39,8/19/2025 16:39,8/17/2025 16:39,Air Cargo,Delivered,10,8,-2,0
PROD-231854,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,4956,8/6/2025 14:22,8/18/2025 14:22,8/17/2025 14:22,Sea Freight,Delivered,12,11,-1,0
PROD-833729,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,4760,4/10/2026 20:57,4/17/2026 20:57,4/21/2026 20:57,Express Road,Delayed,7,11,4,1
PROD-643226,Kyoto Tech Components,Osaka Port,Bengaluru Hub,499,5/4/2026 18:58,5/19/2026 18:58,5/18/2026 18:58,Air Cargo,Delivered,15,14,-1,0
PROD-998763,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,3074,2/18/2026 0:55,2/28/2026 0:55,3/10/2026 0:55,Express Road,Delayed,10,20,10,1
PROD-557942,Nagoya Auto Parts,Osaka Port,Chennai Port,2411,12/20/2025 3:20,12/26/2025 3:20,12/24/2025 3:20,Air Cargo,Delivered,6,4,-2,0
PROD-736378,Osaka Freight Corp,Osaka Port,Bengaluru Hub,4499,2/26/2026 9:36,3/10/2026 9:36,3/9/2026 9:36,Sea Freight,Delivered,12,11,-1,0
PROD-119502,Tokyo Logistics Co,Yokohama Port,Chennai Port,1284,3/14/2026 9:11,3/24/2026 9:11,3/22/2026 9:11,Sea Freight,Delivered,10,8,-2,0
PROD-960528,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,1318,11/10/2025 13:56,11/16/2025 13:56,11/16/2025 13:56,Air Cargo,Delivered,6,6,0,0
PROD-858620,Kyoto Tech Components,Yokohama Port,Chennai Port,2057,7/9/2025 1:17,7/21/2025 1:17,7/25/2025 1:17,Express Road,Delayed,12,16,4,1
PROD-18223,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,2729,7/29/2025 1:56,8/3/2025 1:56,8/3/2025 1:56,Express Road,Delivered,5,5,0,0
PROD-326708,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,2028,12/3/2025 6:55,12/14/2025 6:55,12/12/2025 6:55,Air Cargo,Delivered,11,9,-2,0
PROD-145766,Osaka Freight Corp,Nagoya Airport,Chennai Port,4032,2/18/2026 13:10,2/28/2026 13:10,3/5/2026 13:10,Express Road,Delayed,10,15,5,1
PROD-932945,Kyoto Tech Components,Osaka Port,Chennai Port,1101,4/5/2026 13:33,4/11/2026 13:33,4/16/2026 13:33,Air Cargo,Delayed,6,11,5,1
PROD-548532,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,3708,6/6/2026 20:29,6/14/2026 20:29,6/14/2026 20:29,Express Road,Delivered,8,8,0,0
PROD-358660,Tokyo Logistics Co,Yokohama Port,Chennai Port,3699,3/17/2026 1:01,3/29/2026 1:01,3/28/2026 1:01,Air Cargo,Delivered,12,11,-1,0
PROD-319484,Nagoya Auto Parts,Nagoya Airport,Chennai Port,4708,8/13/2025 1:06,8/28/2025 1:06,8/27/2025 1:06,Sea Freight,Delivered,15,14,-1,0
PROD-854142,Osaka Freight Corp,Yokohama Port,Chennai Port,2715,6/21/2025 15:41,7/3/2025 15:41,7/3/2025 15:41,Sea Freight,Delivered,12,12,0,0
PROD-134966,Osaka Freight Corp,Nagoya Airport,Chennai Port,359,7/24/2025 11:10,8/3/2025 11:10,8/1/2025 11:10,Express Road,Delivered,10,8,-2,0
PROD-149274,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,3217,4/20/2026 2:13,4/27/2026 2:13,4/26/2026 2:13,Express Road,Delivered,7,6,-1,0
PROD-322361,Kyoto Tech Components,Osaka Port,Bengaluru Hub,1734,2/17/2026 10:50,2/27/2026 10:50,2/26/2026 10:50,Express Road,Delivered,10,9,-1,0
PROD-136543,Nagoya Auto Parts,Tokyo Port,Chennai Port,2758,7/26/2025 22:19,8/1/2025 22:19,7/31/2025 22:19,Sea Freight,Delivered,6,5,-1,0
PROD-445440,Osaka Freight Corp,Osaka Port,Bengaluru Hub,595,6/4/2026 11:45,6/15/2026 11:45,6/14/2026 11:45,Express Road,Delivered,11,10,-1,0
PROD-822114,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,2957,2/18/2026 11:08,2/24/2026 11:08,3/1/2026 11:08,Air Cargo,Delayed,6,11,5,1
PROD-19719,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,1854,7/21/2025 22:55,8/4/2025 22:55,8/7/2025 22:55,Sea Freight,Delayed,14,17,3,1
PROD-794122,Osaka Freight Corp,Yokohama Port,Chennai Port,4218,3/21/2026 2:21,4/5/2026 2:21,4/4/2026 2:21,Express Road,Delivered,15,14,-1,0
PROD-205888,Tokyo Logistics Co,Yokohama Port,Chennai Port,3852,11/15/2025 15:48,11/21/2025 15:48,11/29/2025 15:48,Air Cargo,Delayed,6,14,8,1
PROD-831578,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,3248,7/20/2025 12:41,7/31/2025 12:41,8/4/2025 12:41,Sea Freight,Delayed,11,15,4,1
PROD-621990,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,126,2/7/2026 3:08,2/16/2026 3:08,2/15/2026 3:08,Sea Freight,Delivered,9,8,-1,0
PROD-124698,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,2147,7/2/2025 19:05,7/8/2025 19:05,7/7/2025 19:05,Express Road,Delivered,6,5,-1,0
PROD-45383,Kyoto Tech Components,Osaka Port,Bengaluru Hub,2362,5/8/2026 23:32,5/17/2026 23:32,5/21/2026 23:32,Air Cargo,Delayed,9,13,4,1
