product_id,supplier_name,origin_location,destination,quantity,dispatch_date,expected_date,actual_date,carrier_type,status
PROD-34455,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,4104,11/25/2025 22:56,12/9/2025 22:56,12/9/2025 22:56,Sea Freight,Delivered
PROD-691442,Tokyo Logistics Co,Tokyo Port,Chennai Port,1153,8/14/2025 16:05,8/22/2025 16:05,8/20/2025 16:05,Sea Freight,Delivered
PROD-317765,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,3094,4/21/2026 7:25,4/27/2026 7:25,4/26/2026 7:25,Sea Freight,Delivered
PROD-172117,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,3453,4/30/2026 4:46,5/13/2026 4:46,5/13/2026 4:46,Sea Freight,Delivered
PROD-141021,Osaka Freight Corp,Osaka Port,Bengaluru Hub,3484,12/7/2025 13:53,12/22/2025 13:53,12/20/2025 13:53,Express Road,Delivered
PROD-407980,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,3388,10/3/2025 4:38,10/9/2025 4:38,10/8/2025 4:38,Express Road,Delivered
PROD-114695,Tokyo Logistics Co,Osaka Port,Chennai Port,357,12/6/2025 2:36,12/13/2025 2:36,12/11/2025 2:36,Sea Freight,Delivered
PROD-514382,Kyoto Tech Components,Osaka Port,Bengaluru Hub,1789,1/4/2026 20:09,1/12/2026 20:09,1/20/2026 20:09,Express Road,Delayed
PROD-718666,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,4161,2/7/2026 3:47,2/22/2026 3:47,2/20/2026 3:47,Air Cargo,Delivered
PROD-492640,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,3054,12/25/2025 1:53,12/30/2025 1:53,12/28/2025 1:53,Air Cargo,Delivered
PROD-895852,Nagoya Auto Parts,Nagoya Airport,Chennai Port,4052,12/1/2025 21:25,12/10/2025 21:25,12/9/2025 21:25,Air Cargo,Delivered
PROD-58444,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,2607,8/7/2025 3:53,8/16/2025 3:53,8/15/2025 3:53,Air Cargo,Delivered
PROD-518721,Nagoya Auto Parts,Yokohama Port,Chennai Port,2538,11/1/2025 0:29,11/10/2025 0:29,11/10/2025 0:29,Express Road,Delivered
PROD-396149,Osaka Freight Corp,Yokohama Port,Chennai Port,3889,1/12/2026 22:39,1/23/2026 22:39,2/2/2026 22:39,Express Road,Delayed
PROD-369899,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,4874,1/22/2026 9:38,1/30/2026 9:38,1/28/2026 9:38,Sea Freight,Delivered
PROD-298254,Kyoto Tech Components,Osaka Port,Chennai Port,3001,3/18/2026 0:24,3/25/2026 0:24,NaT,Express Road,In-Transit
PROD-29514,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,1257,10/6/2025 2:58,10/14/2025 2:58,10/14/2025 2:58,Express Road,Delivered
PROD-134425,Nagoya Auto Parts,Yokohama Port,Chennai Port,953,1/12/2026 17:33,1/21/2026 17:33,1/20/2026 17:33,Express Road,Delivered
PROD-365823,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,3145,4/12/2026 18:03,4/24/2026 18:03,4/24/2026 18:03,Sea Freight,Delivered
PROD-612333,Osaka Freight Corp,Yokohama Port,Chennai Port,2290,4/2/2026 18:03,4/17/2026 18:03,4/15/2026 18:03,Sea Freight,Delivered
PROD-934640,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,4190,6/20/2025 21:29,7/2/2025 21:29,7/1/2025 21:29,Express Road,Delivered
PROD-399060,Osaka Freight Corp,Osaka Port,Chennai Port,3838,1/25/2026 9:38,2/3/2026 9:38,2/1/2026 9:38,Express Road,Delivered
PROD-361908,Kyoto Tech Components,Tokyo Port,Chennai Port,2458,7/16/2025 15:02,7/29/2025 15:02,7/29/2025 15:02,Express Road,Delivered
PROD-431939,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,2392,6/8/2026 8:51,6/23/2026 8:51,6/22/2026 8:51,Sea Freight,Delivered
PROD-693360,Kyoto Tech Components,Nagoya Airport,Chennai Port,938,10/17/2025 8:50,10/24/2025 8:50,10/24/2025 8:50,Air Cargo,Delivered
PROD-246019,Osaka Freight Corp,Tokyo Port,Chennai Port,3290,9/8/2025 6:33,9/19/2025 6:33,9/18/2025 6:33,Air Cargo,Delivered
PROD-621314,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,1105,2/2/2026 18:38,2/17/2026 18:38,2/17/2026 18:38,Sea Freight,Delivered
PROD-721411,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,4006,7/12/2025 2:16,7/22/2025 2:16,7/27/2025 2:16,Express Road,Delayed
PROD-319723,Kyoto Tech Components,Yokohama Port,Chennai Port,3540,7/4/2025 23:51,7/13/2025 23:51,7/12/2025 23:51,Air Cargo,Delivered
PROD-178026,Kyoto Tech Components,Osaka Port,Chennai Port,1877,7/22/2025 21:07,8/3/2025 21:07,8/3/2025 21:07,Sea Freight,Delivered
PROD-341958,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,3526,6/18/2025 6:29,7/3/2025 6:29,7/2/2025 6:29,Express Road,Delivered
PROD-689719,Tokyo Logistics Co,Yokohama Port,Chennai Port,111,6/24/2025 17:20,7/8/2025 17:20,7/16/2025 17:20,Air Cargo,Delayed
PROD-595642,Osaka Freight Corp,Nagoya Airport,Chennai Port,2912,4/22/2026 9:47,5/4/2026 9:47,5/4/2026 9:47,Sea Freight,Delivered
PROD-441631,Tokyo Logistics Co,Tokyo Port,Chennai Port,1586,12/16/2025 1:57,12/28/2025 1:57,1/5/2026 1:57,Sea Freight,Delayed
PROD-729765,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,4755,9/16/2025 10:49,9/29/2025 10:49,9/29/2025 10:49,Air Cargo,Delivered
PROD-23316,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,963,11/29/2025 14:58,12/4/2025 14:58,12/4/2025 14:58,Sea Freight,Delivered
PROD-396086,Osaka Freight Corp,Tokyo Port,Chennai Port,4336,6/6/2026 2:40,6/20/2026 2:40,6/20/2026 2:40,Air Cargo,Delivered
PROD-338083,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,4404,1/5/2026 9:17,1/10/2026 9:17,1/10/2026 9:17,Sea Freight,Delivered
PROD-847591,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,1515,1/6/2026 4:26,1/17/2026 4:26,NaT,Sea Freight,In-Transit
PROD-724423,Kyoto Tech Components,Tokyo Port,Chennai Port,2944,12/6/2025 10:32,12/19/2025 10:32,12/18/2025 10:32,Sea Freight,Delivered
PROD-352287,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,2021,2/12/2026 15:33,2/20/2026 15:33,2/18/2026 15:33,Sea Freight,Delivered
PROD-850874,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,3870,12/9/2025 11:55,12/15/2025 11:55,12/13/2025 11:55,Air Cargo,Delivered
PROD-356032,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,3654,3/17/2026 10:39,3/29/2026 10:39,3/29/2026 10:39,Sea Freight,Delivered
PROD-314070,Tokyo Logistics Co,Yokohama Port,Chennai Port,1097,8/10/2025 22:18,8/24/2025 22:18,8/24/2025 22:18,Sea Freight,Delivered
PROD-457169,Osaka Freight Corp,Nagoya Airport,Chennai Port,2890,10/21/2025 18:36,10/26/2025 18:36,11/4/2025 18:36,Express Road,Delayed
PROD-666311,Tokyo Logistics Co,Osaka Port,Chennai Port,453,8/23/2025 18:16,9/5/2025 18:16,9/5/2025 18:16,Air Cargo,Delivered
PROD-825386,Kyoto Tech Components,Nagoya Airport,Chennai Port,2486,4/16/2026 13:13,4/30/2026 13:13,4/29/2026 13:13,Express Road,Delivered
PROD-891640,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,2459,7/8/2025 13:56,7/19/2025 13:56,7/24/2025 13:56,Express Road,Delayed
PROD-301314,Osaka Freight Corp,Osaka Port,Bengaluru Hub,2223,12/23/2025 18:41,12/30/2025 18:41,1/5/2026 18:41,Air Cargo,Delayed
PROD-311762,Kyoto Tech Components,Osaka Port,Bengaluru Hub,4802,9/15/2025 21:59,9/22/2025 21:59,10/1/2025 21:59,Air Cargo,Delayed
PROD-421556,Nagoya Auto Parts,Nagoya Airport,Chennai Port,374,6/9/2026 22:23,6/15/2026 22:23,6/13/2026 22:23,Air Cargo,Delivered
PROD-654911,Nagoya Auto Parts,Osaka Port,Chennai Port,3757,3/31/2026 22:39,4/13/2026 22:39,4/11/2026 22:39,Air Cargo,Delivered
PROD-96424,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,3612,3/9/2026 9:40,3/23/2026 9:40,3/27/2026 9:40,Air Cargo,Delayed
PROD-606279,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,3823,2/28/2026 4:56,3/6/2026 4:56,3/4/2026 4:56,Air Cargo,Delivered
PROD-353200,Kyoto Tech Components,Tokyo Port,Chennai Port,2278,7/15/2025 16:06,7/20/2025 16:06,7/25/2025 16:06,Air Cargo,Delayed
PROD-593943,Osaka Freight Corp,Yokohama Port,Chennai Port,4577,9/18/2025 21:57,10/3/2025 21:57,10/1/2025 21:57,Sea Freight,Delivered
PROD-498355,Kyoto Tech Components,Nagoya Airport,Chennai Port,659,3/30/2026 16:42,4/8/2026 16:42,NaT,Express Road,In-Transit
PROD-364187,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,1906,11/14/2025 1:36,11/26/2025 1:36,11/24/2025 1:36,Express Road,Delivered
PROD-683185,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,3083,3/28/2026 16:11,4/4/2026 16:11,4/4/2026 16:11,Air Cargo,Delivered
PROD-529152,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,4626,4/7/2026 22:24,4/19/2026 22:24,4/19/2026 22:24,Air Cargo,Delivered
PROD-453939,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,1262,3/31/2026 18:29,4/12/2026 18:29,4/10/2026 18:29,Express Road,Delivered
PROD-328574,Tokyo Logistics Co,Tokyo Port,Chennai Port,4123,2/8/2026 9:24,2/17/2026 9:24,2/26/2026 9:24,Express Road,Delayed
PROD-421843,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,2300,8/23/2025 3:31,8/31/2025 3:31,NaT,Sea Freight,In-Transit
PROD-540403,Kyoto Tech Components,Yokohama Port,Chennai Port,3652,9/10/2025 20:13,9/18/2025 20:13,9/17/2025 20:13,Express Road,Delivered
PROD-800527,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,4182,11/23/2025 14:35,12/6/2025 14:35,12/4/2025 14:35,Sea Freight,Delivered
PROD-923687,Nagoya Auto Parts,Tokyo Port,Chennai Port,2062,12/28/2025 1:30,1/8/2026 1:30,1/18/2026 1:30,Sea Freight,Delayed
PROD-737496,Tokyo Logistics Co,Nagoya Airport,Chennai Port,2424,6/17/2025 20:46,6/29/2025 20:46,7/2/2025 20:46,Sea Freight,Delayed
PROD-195600,Nagoya Auto Parts,Yokohama Port,Chennai Port,3677,12/16/2025 14:47,12/27/2025 14:47,12/27/2025 14:47,Sea Freight,Delivered
PROD-223297,Osaka Freight Corp,Tokyo Port,Chennai Port,2188,1/7/2026 18:10,1/13/2026 18:10,1/12/2026 18:10,Air Cargo,Delivered
PROD-863930,Osaka Freight Corp,Nagoya Airport,Chennai Port,649,2/7/2026 10:10,2/20/2026 10:10,2/20/2026 10:10,Air Cargo,Delivered
PROD-489994,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,4221,3/9/2026 3:43,3/16/2026 3:43,3/15/2026 3:43,Express Road,Delivered
PROD-668914,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,1217,9/16/2025 22:21,9/28/2025 22:21,10/4/2025 22:21,Sea Freight,Delayed
PROD-644268,Kyoto Tech Components,Tokyo Port,Chennai Port,4713,12/22/2025 15:23,12/30/2025 15:23,12/28/2025 15:23,Sea Freight,Delivered
PROD-950886,Kyoto Tech Components,Tokyo Port,Chennai Port,2337,4/18/2026 12:55,4/23/2026 12:55,4/23/2026 12:55,Express Road,Delivered
PROD-593616,Nagoya Auto Parts,Tokyo Port,Chennai Port,2278,11/16/2025 11:37,11/25/2025 11:37,11/24/2025 11:37,Sea Freight,Delivered
PROD-62790,Osaka Freight Corp,Osaka Port,Chennai Port,4589,3/3/2026 11:02,3/15/2026 11:02,3/14/2026 11:02,Express Road,Delivered
PROD-381969,Osaka Freight Corp,Osaka Port,Chennai Port,3382,12/18/2025 19:47,12/26/2025 19:47,12/26/2025 19:47,Air Cargo,Delivered
PROD-252050,Nagoya Auto Parts,Nagoya Airport,Chennai Port,3383,11/26/2025 23:44,12/11/2025 23:44,12/10/2025 23:44,Air Cargo,Delivered
PROD-718596,Kyoto Tech Components,Tokyo Port,Chennai Port,1244,8/5/2025 0:42,8/17/2025 0:42,8/17/2025 0:42,Express Road,Delivered
PROD-885126,Tokyo Logistics Co,Nagoya Airport,Chennai Port,608,3/17/2026 16:09,3/28/2026 16:09,3/27/2026 16:09,Air Cargo,Delivered
PROD-334132,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,3934,11/17/2025 2:12,12/1/2025 2:12,11/29/2025 2:12,Air Cargo,Delivered
PROD-955397,Nagoya Auto Parts,Tokyo Port,Chennai Port,432,4/21/2026 5:53,4/30/2026 5:53,4/30/2026 5:53,Air Cargo,Delivered
PROD-213446,Kyoto Tech Components,Nagoya Airport,Chennai Port,384,7/4/2025 14:27,7/18/2025 14:27,7/28/2025 14:27,Sea Freight,Delayed
PROD-279901,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,2113,4/16/2026 1:14,4/27/2026 1:14,4/27/2026 1:14,Sea Freight,Delivered
PROD-677424,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,262,4/7/2026 22:09,4/13/2026 22:09,4/13/2026 22:09,Sea Freight,Delivered
PROD-720219,Tokyo Logistics Co,Nagoya Airport,Chennai Port,2161,8/8/2025 17:20,8/14/2025 17:20,8/12/2025 17:20,Express Road,Delivered
PROD-425581,Osaka Freight Corp,Yokohama Port,Chennai Port,3012,1/16/2026 15:57,1/29/2026 15:57,1/27/2026 15:57,Sea Freight,Delivered
PROD-157246,Kyoto Tech Components,Nagoya Airport,Chennai Port,2172,9/6/2025 4:11,9/20/2025 4:11,9/19/2025 4:11,Air Cargo,Delivered
PROD-257516,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,4209,8/20/2025 3:59,9/1/2025 3:59,8/30/2025 3:59,Air Cargo,Delivered
PROD-325625,Nagoya Auto Parts,Nagoya Airport,Chennai Port,2127,3/29/2026 4:24,4/4/2026 4:24,4/3/2026 4:24,Express Road,Delivered
PROD-587019,Osaka Freight Corp,Nagoya Airport,Chennai Port,659,11/27/2025 14:24,12/5/2025 14:24,12/3/2025 14:24,Air Cargo,Delivered
PROD-442519,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,4877,6/8/2026 3:08,6/23/2026 3:08,6/23/2026 3:08,Sea Freight,Delivered
PROD-38801,Osaka Freight Corp,Nagoya Airport,Chennai Port,1477,2/2/2026 8:27,2/13/2026 8:27,2/22/2026 8:27,Express Road,Delayed
PROD-285959,Osaka Freight Corp,Yokohama Port,Chennai Port,4402,8/23/2025 20:18,8/31/2025 20:18,8/29/2025 20:18,Air Cargo,Delivered
PROD-270948,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,841,7/30/2025 21:37,8/5/2025 21:37,8/3/2025 21:37,Sea Freight,Delivered
PROD-291265,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,173,3/26/2026 11:45,4/2/2026 11:45,4/1/2026 11:45,Sea Freight,Delivered
PROD-184533,Kyoto Tech Components,Tokyo Port,Chennai Port,716,2/6/2026 15:27,2/19/2026 15:27,2/18/2026 15:27,Express Road,Delivered
PROD-44283,Nagoya Auto Parts,Yokohama Port,Chennai Port,2317,2/1/2026 9:25,2/6/2026 9:25,2/5/2026 9:25,Air Cargo,Delivered
PROD-509442,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,2031,5/29/2026 2:01,6/5/2026 2:01,6/9/2026 2:01,Express Road,Delayed
PROD-58014,Kyoto Tech Components,Osaka Port,Bengaluru Hub,1177,3/23/2026 18:34,3/31/2026 18:34,NaT,Air Cargo,In-Transit
PROD-88006,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,539,4/21/2026 0:36,4/28/2026 0:36,4/26/2026 0:36,Express Road,Delivered
PROD-312453,Osaka Freight Corp,Tokyo Port,Chennai Port,1407,10/3/2025 17:18,10/15/2025 17:18,10/13/2025 17:18,Sea Freight,Delivered
PROD-944321,Osaka Freight Corp,Tokyo Port,Chennai Port,2393,4/23/2026 19:07,4/30/2026 19:07,4/28/2026 19:07,Air Cargo,Delivered
PROD-940334,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,4886,5/25/2026 21:46,5/30/2026 21:46,5/28/2026 21:46,Express Road,Delivered
PROD-689365,Osaka Freight Corp,Osaka Port,Bengaluru Hub,2576,10/21/2025 19:28,11/4/2025 19:28,NaT,Sea Freight,In-Transit
PROD-416174,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,2791,4/30/2026 13:42,5/6/2026 13:42,5/9/2026 13:42,Express Road,Delayed
PROD-759414,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,4110,5/21/2026 13:14,5/29/2026 13:14,5/29/2026 13:14,Air Cargo,Delivered
PROD-247507,Nagoya Auto Parts,Yokohama Port,Chennai Port,3024,4/14/2026 21:02,4/24/2026 21:02,4/23/2026 21:02,Air Cargo,Delivered
PROD-770158,Tokyo Logistics Co,Osaka Port,Chennai Port,897,7/21/2025 22:52,7/29/2025 22:52,7/28/2025 22:52,Sea Freight,Delivered
PROD-126502,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,2281,12/10/2025 18:45,12/21/2025 18:45,12/21/2025 18:45,Sea Freight,Delivered
PROD-869250,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,1801,12/18/2025 17:03,12/30/2025 17:03,12/30/2025 17:03,Air Cargo,Delivered
PROD-812767,Kyoto Tech Components,Nagoya Airport,Chennai Port,4230,1/9/2026 1:31,1/17/2026 1:31,1/15/2026 1:31,Sea Freight,Delivered
PROD-264039,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,1910,5/17/2026 7:29,5/26/2026 7:29,5/25/2026 7:29,Air Cargo,Delivered
PROD-94632,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,4747,12/9/2025 9:28,12/15/2025 9:28,12/15/2025 9:28,Express Road,Delivered
PROD-128216,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,833,9/6/2025 0:37,9/16/2025 0:37,9/14/2025 0:37,Air Cargo,Delivered
PROD-328634,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,475,3/20/2026 11:18,4/4/2026 11:18,NaT,Sea Freight,In-Transit
PROD-612710,Kyoto Tech Components,Nagoya Airport,Chennai Port,2476,10/9/2025 8:08,10/18/2025 8:08,10/18/2025 8:08,Air Cargo,Delivered
PROD-844986,Nagoya Auto Parts,Tokyo Port,Chennai Port,1307,3/7/2026 8:08,3/15/2026 8:08,3/13/2026 8:08,Sea Freight,Delivered
PROD-247399,Kyoto Tech Components,Nagoya Airport,Chennai Port,4197,3/11/2026 9:46,3/16/2026 9:46,3/15/2026 9:46,Sea Freight,Delivered
PROD-228598,Nagoya Auto Parts,Osaka Port,Chennai Port,971,5/18/2026 18:04,5/28/2026 18:04,5/31/2026 18:04,Sea Freight,Delayed
PROD-183662,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,216,8/2/2025 18:24,8/16/2025 18:24,8/16/2025 18:24,Sea Freight,Delivered
PROD-287883,Kyoto Tech Components,Yokohama Port,Chennai Port,4314,8/28/2025 6:31,9/11/2025 6:31,9/14/2025 6:31,Express Road,Delayed
PROD-266659,Osaka Freight Corp,Osaka Port,Chennai Port,3128,11/18/2025 14:02,11/29/2025 14:02,11/28/2025 14:02,Express Road,Delivered
PROD-58642,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,2076,4/22/2026 5:40,5/3/2026 5:40,5/8/2026 5:40,Air Cargo,Delayed
PROD-392906,Kyoto Tech Components,Osaka Port,Chennai Port,2997,12/7/2025 4:04,12/16/2025 4:04,12/14/2025 4:04,Express Road,Delivered
PROD-118448,Tokyo Logistics Co,Osaka Port,Chennai Port,3465,2/21/2026 14:22,3/8/2026 14:22,3/6/2026 14:22,Express Road,Delivered
PROD-444366,Kyoto Tech Components,Osaka Port,Bengaluru Hub,4316,10/4/2025 15:58,10/12/2025 15:58,10/11/2025 15:58,Air Cargo,Delivered
PROD-258313,Nagoya Auto Parts,Osaka Port,Chennai Port,4850,12/1/2025 12:09,12/7/2025 12:09,12/6/2025 12:09,Air Cargo,Delivered
PROD-922152,Kyoto Tech Components,Yokohama Port,Chennai Port,2678,5/28/2026 21:53,6/7/2026 21:53,NaT,Sea Freight,In-Transit
PROD-151950,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,171,3/24/2026 12:27,3/31/2026 12:27,3/30/2026 12:27,Express Road,Delivered
PROD-750435,Osaka Freight Corp,Osaka Port,Chennai Port,4031,10/21/2025 15:39,10/28/2025 15:39,11/2/2025 15:39,Express Road,Delayed
PROD-323141,Kyoto Tech Components,Yokohama Port,Chennai Port,3348,10/23/2025 9:12,11/7/2025 9:12,11/5/2025 9:12,Air Cargo,Delivered
PROD-949201,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,570,6/18/2025 18:26,6/23/2025 18:26,6/22/2025 18:26,Sea Freight,Delivered
PROD-882348,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,1565,1/18/2026 8:07,2/1/2026 8:07,2/1/2026 8:07,Express Road,Delivered
PROD-837750,Kyoto Tech Components,Osaka Port,Bengaluru Hub,2650,3/8/2026 3:32,3/21/2026 3:32,3/24/2026 3:32,Express Road,Delayed
PROD-724233,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,2603,5/20/2026 16:57,5/28/2026 16:57,5/28/2026 16:57,Express Road,Delivered
PROD-704222,Nagoya Auto Parts,Nagoya Airport,Chennai Port,1723,5/12/2026 3:54,5/23/2026 3:54,5/21/2026 3:54,Express Road,Delivered
PROD-579577,Kyoto Tech Components,Osaka Port,Chennai Port,3400,9/6/2025 14:38,9/11/2025 14:38,9/10/2025 14:38,Air Cargo,Delivered
PROD-669986,Nagoya Auto Parts,Yokohama Port,Chennai Port,2585,10/29/2025 13:48,11/13/2025 13:48,11/13/2025 13:48,Air Cargo,Delivered
PROD-380481,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,4729,5/27/2026 3:32,6/7/2026 3:32,6/6/2026 3:32,Express Road,Delivered
PROD-718534,Osaka Freight Corp,Tokyo Port,Chennai Port,2847,5/6/2026 22:33,5/15/2026 22:33,5/14/2026 22:33,Express Road,Delivered
PROD-909066,Nagoya Auto Parts,Yokohama Port,Chennai Port,3215,7/25/2025 15:35,8/1/2025 15:35,7/30/2025 15:35,Express Road,Delivered
PROD-463892,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,2591,9/5/2025 9:46,9/12/2025 9:46,9/12/2025 9:46,Express Road,Delivered
PROD-953983,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,2315,10/30/2025 22:56,11/10/2025 22:56,11/8/2025 22:56,Air Cargo,Delivered
PROD-972561,Osaka Freight Corp,Nagoya Airport,Chennai Port,3358,5/27/2026 23:23,6/3/2026 23:23,6/9/2026 23:23,Sea Freight,Delayed
PROD-267946,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,3200,6/3/2026 6:33,6/8/2026 6:33,6/7/2026 6:33,Express Road,Delivered
PROD-981805,Nagoya Auto Parts,Yokohama Port,Chennai Port,2152,9/28/2025 23:12,10/9/2025 23:12,10/18/2025 23:12,Express Road,Delayed
PROD-246898,Osaka Freight Corp,Tokyo Port,Chennai Port,2754,4/7/2026 13:21,4/16/2026 13:21,4/16/2026 13:21,Air Cargo,Delivered
PROD-901163,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,4560,9/27/2025 16:50,10/3/2025 16:50,10/2/2025 16:50,Sea Freight,Delivered
PROD-960381,Kyoto Tech Components,Osaka Port,Chennai Port,3547,5/2/2026 5:23,5/15/2026 5:23,5/24/2026 5:23,Express Road,Delayed
PROD-332591,Kyoto Tech Components,Nagoya Airport,Chennai Port,2129,11/18/2025 8:31,11/24/2025 8:31,11/22/2025 8:31,Express Road,Delivered
PROD-803986,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,728,4/28/2026 6:54,5/12/2026 6:54,5/12/2026 6:54,Air Cargo,Delivered
PROD-827659,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,4850,2/1/2026 10:36,2/9/2026 10:36,2/17/2026 10:36,Sea Freight,Delayed
PROD-908533,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,645,6/23/2025 10:42,7/3/2025 10:42,7/7/2025 10:42,Air Cargo,Delayed
PROD-817319,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,2102,7/10/2025 7:47,7/15/2025 7:47,7/15/2025 7:47,Sea Freight,Delivered
PROD-493975,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,2948,5/20/2026 13:51,6/2/2026 13:51,6/1/2026 13:51,Express Road,Delivered
PROD-971502,Nagoya Auto Parts,Nagoya Airport,Chennai Port,3367,3/7/2026 5:33,3/12/2026 5:33,3/12/2026 5:33,Express Road,Delivered
PROD-752233,Tokyo Logistics Co,Nagoya Airport,Chennai Port,2907,4/14/2026 7:08,4/19/2026 7:08,4/22/2026 7:08,Sea Freight,Delayed
PROD-963165,Osaka Freight Corp,Yokohama Port,Chennai Port,1031,11/12/2025 8:03,11/19/2025 8:03,11/18/2025 8:03,Air Cargo,Delivered
PROD-864446,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,3910,4/6/2026 15:44,4/12/2026 15:44,4/10/2026 15:44,Express Road,Delivered
PROD-273646,Tokyo Logistics Co,Yokohama Port,Chennai Port,1252,8/8/2025 15:14,8/13/2025 15:14,8/11/2025 15:14,Express Road,Delivered
PROD-368948,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,2418,12/13/2025 0:06,12/20/2025 0:06,12/19/2025 0:06,Express Road,Delivered
PROD-764654,Kyoto Tech Components,Tokyo Port,Chennai Port,203,11/11/2025 18:57,11/25/2025 18:57,11/25/2025 18:57,Sea Freight,Delivered
PROD-773624,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,1237,4/4/2026 4:01,4/14/2026 4:01,4/12/2026 4:01,Express Road,Delivered
PROD-728980,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,1443,10/8/2025 10:04,10/18/2025 10:04,10/28/2025 10:04,Sea Freight,Delayed
PROD-54629,Osaka Freight Corp,Osaka Port,Bengaluru Hub,4434,6/21/2025 1:27,6/29/2025 1:27,7/8/2025 1:27,Express Road,Delayed
PROD-192664,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,3384,1/31/2026 7:49,2/8/2026 7:49,2/17/2026 7:49,Air Cargo,Delayed
PROD-829443,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,4997,1/27/2026 5:30,2/9/2026 5:30,2/18/2026 5:30,Sea Freight,Delayed
PROD-3225,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,3641,1/31/2026 5:25,2/7/2026 5:25,2/6/2026 5:25,Air Cargo,Delivered
PROD-658816,Osaka Freight Corp,Tokyo Port,Chennai Port,2868,11/4/2025 9:48,11/12/2025 9:48,11/12/2025 9:48,Sea Freight,Delivered
